lat,lon,title,school
31.742257,-84.169178,"Lee County Middle School West, Leesburg, GA",1
29.46941,-98.387281,"KIRBY MIDDLE, SAN ANTONIO, TX",1
40.88232,-96.730521,"SCHOO MIDDLE SCHOOL, LINCOLN, NE",1
41.221138,-95.820317,"Lewis Central Middle School, Council Bluffs, IA",1
40.608157,-75.460352,"Harrison-Morton MS, Allentown, PA",1
31.534761,-83.830034,"Worth County School District, GA",0
33.417819,-111.955606,"Gililland Middle School, Tempe, AZ",1
29.3569,-98.1219,"La Vernia Independent School District, TX",0
46.8351,-100.903841,"Mandan Public School District, ND",0
41.220978,-95.81844,"Lewis Central Community School District, IA",0
43.609655,-116.690389,"VALLIVUE MIDDLE SCHOOL, CALDWELL, ID",1
35.266255,-81.10564700000001,"Holbrook Middle, Lowell, NC",1
42.025647,-91.650463,"Harding Middle School, Cedar Rapids, IA",1
37.819518,-82.81607,"Johnson County School District, KY",0
46.829743,-100.907799,"MANDAN MIDDLE SCHOOL, Mandan, ND",1
27.002205,-82.16176299999999,"MURDOCK MIDDLE SCHOOL, PORT CHARLOTTE, FL",1
42.2679,-71.6148,"Westborough School District, MA",0
29.877354,-90.42780999999999,"J.B. Martin Middle School, Paradis, LA",1
32.749164,-97.812264,"HALL MIDDLE, WEATHERFORD, TX",1
38.446882,-121.835766,"C. A. Jacobs Intermediate, Dixon, CA",1
42.269341,-71.625298,"Sarah W Gibbons Middle, Westborough, MA",1
34.958941,-81.004812,"W. C. Sullivan Middle, Rock Hill, SC",1
41.742058,-88.222765,"Still Middle School, Aurora, IL",1
40.803761,-73.492109,"H B THOMPSON MIDDLE SCHOOL, SYOSSET, NY",1
43.43283,-83.985051,"Thompson Middle School, SAGINAW, MI",1
29.364241,-98.49821,"HARLANDALE MIDDLE, SAN ANTONIO, TX",1
28.825149,-82.49743599999999,"LECANTO MIDDLE SCHOOL, LECANTO, FL",1
26.91352,-82.285971,"L. A. AINGER MIDDLE SCHOOL, ROTONDA WEST, FL",1
60.8026,-161.7704,"Lower Kuskokwim School District, AK",0
35.2444,-89.3507,"Fayette County School District, TN",0
33.796701,-117.944723,"Louis Lake Intermediate, Garden Grove, CA",1
42.464734,-92.362289,"Hoover Middle School, Waterloo, IA",1
43.0674,-88.05177999999999,"Whitman Middle, Wauwatosa, WI",1
36.018702,-95.827,"OLIVER MS, Broken Arrow, OK",1
40.2773,-84.1781,"Sidney City School District, OH",0
28.622898,-81.42118000000001,"LOCKHART MIDDLE, ORLANDO, FL",1
37.284931,-79.860539,"WILLIAM BYRD MIDDLE, Vinton, VA",1
38.714233,-76.572118,"Windy Hill Middle, Owings, MD",1
42.98783,-84.569981,"St. Johns Middle School, SAINT JOHNS, MI",1
39.124198,-86.543632,"Lora L Batchelor Middle School, Bloomington, IN",1
42.991211,-84.56535599999999,"St. Johns Public Schools, MI",0
38.527357,-121.51637,"Sam Brannan Middle, Sacramento, CA",1
39.150339,-76.595614,"Marley Middle, Glen Burnie, MD",1
39.921045,-75.39036900000001,"Rose Tree Media School District, PA",0
39.859971,-75.412126,"Northley MS, Aston, PA",1
40.584457,-73.825514,"SCHOLARS' ACADEMY, ROCKAWAY PARK, NY",1
39.941472,-75.398877,"Springton Lake MS, Media, PA",1
40.428869,-79.758506,"Gateway School District, PA",0
33.900364,-118.160065,"Paramount Park Middle, Paramount, CA",1
34.153356,-118.025652,"Foothills Middle, Arcadia, CA",1
33.76989,-85.218158,"Haralson County Middle School, Tallapoosa, GA",1
43.19288,-70.87650100000001,"Dover School District, NH",0
41.211606,-73.140078,"David Wooster Middle School, Stratford, CT",1
34.832703,-89.977633,"HERNANDO MIDDLE SCHOOL, HERNANDO, MS",1
40.276266,-84.171058,"Sidney Middle School, Sidney, OH",1
27.844559,-82.295886,"RODGERS MIDDLE SCHOOL, RIVERVIEW, FL",1
42.163749,-88.37777800000001,"Heineman Middle School, Algonquin, IL",1
33.7991,-85.1889,"Haralson County School District, GA",0
29.639783,-95.129716,"FAIRMONT JR HIGH, PASADENA, TX",1
29.43815,-98.529669,"IRVING MIDDLE, SAN ANTONIO, TX",1
40.746559,-73.12979,"OAKDALE-BOHEMIA MIDDLE SCHOOL, OAKDALE, NY",1
41.061686,-73.96833700000001,"South Orangetown Central School District, NY",0
21.494085,-158.018483,"Wahiawa Middle School, Wahiawa, HI",1
41.793423,-87.711236,"Hernandez Middle School, Chicago, IL",1
32.346818,-81.228003,"Ebenezer Middle School, Rincon, GA",1
43.177831,-70.884134,"Dover Middle School, Dover, NH",1
41.061686,-73.96833700000001,"SOUTH ORANGETOWN MIDDLE SCHOOL, BLAUVELT, NY",1
39.85941,-75.411411,"Penn-Delco School District, PA",0
40.361522,-74.66344700000001,"Princeton Public Schools, NJ",0
31.107111,-97.783935,"LIVE OAK RIDGE MIDDLE, KILLEEN, TX",1
42.957119,-87.954083,"Greenfield Middle, Greenfield, WI",1
43.193116,-88.70369,"Riverside Middle, Watertown, WI",1
40.737567,-111.930759,"GLENDALE MIDDLE, SALT LAKE CITY, UT",1
27.79119,-97.43204400000001,"DRISCOLL MIDDLE, CORPUS CHRISTI, TX",1
41.78962,-70.98612,"Freetown-Lakeville Middle School, Lakeville, MA",1
42.956629,-87.98854900000001,"Greenfield School District, WI",0
39.96121,-82.88654099999999,"Whitehall City School District, OH",0
41.754392,-71.414518,"Aldrich Junior High, Warwick, RI",1
43.044603,-85.62734399999999,"Crossroads Middle School, GRAND RAPIDS, MI",1
38.974579,-74.902002,"Richard M. Teitelman Middle School, CAPE MAY, NJ",1
45.271542,-92.99631100000001,"SOUTHWEST JUNIOR HIGH, FOREST LAKE, MN",1
37.288874,-120.432009,"Weaver Union Elementary School District, CA",0
37.288874,-120.432009,"Weaver Middle, Merced, CA",1
31.083115,-97.65579700000001,"EASTERN HILLS MIDDLE, HARKER HEIGHTS, TX",1
34.724877,-92.263119,"MANN MAGNET MIDDLE SCHOOL, LITTLE ROCK, AR",1
33.4529,-90.632305,"Sunflower County Consolidated School District, MS",0
41.545334,-87.45872,"Highland Middle School, Highland, IN",1
43.20738,-77.946606,"A D OLIVER MIDDLE SCHOOL, BROCKPORT, NY",1
40.785047,-96.69047999999999,"IRVING MIDDLE SCHOOL, LINCOLN, NE",1
33.54982,-117.765382,"Thurston Middle, Laguna Beach, CA",1
34.738977,-77.33843400000001,"Hunters Creek Middle, Jacksonville, NC",1
32.319517,-97.40835199999999,"LOWELL SMITH JR MIDDLE, CLEBURNE, TX",1
30.893827,-87.780681,"Bay Minette Middle Sch, Bay Minette, AL",1
43.204497,-77.947568,"Brockport Central School District, NY",0
40.923196,-73.99778000000001,"Roy W. Brown Middle School, BERGENFIELD, NJ",1
45.058594,-92.999837,"SUNRISE PARK MIDDLE, WHITE BEAR LAKE, MN",1
26.179401,-98.16867499999999,"R YZAGUIRRE MIDDLE, SAN JUAN, TX",1
41.167817,-81.742401,"Highland Middle School, Medina, OH",1
38.157991,-77.660605,"POST OAK MIDDLE, Spotsylvania, VA",1
32.734562,-96.547844,"TERRY MIDDLE, MESQUITE, TX",1
36.545478,-82.54529100000001,"Sevier Middle School, Kingsport, TN",1
39.960413,-82.869826,"Rosemore Middle School, Whitehall, OH",1
41.829924,-71.501931,"Nicholas A. Ferri Middle, Johnston, RI",1
41.79416,-70.985168,"Freetown-Lakeville School District, MA",0
43.042301,-85.61949,"Northview Public School District, MI",0
41.5467,-87.4616,"Highland School Town, IN",0
41.167817,-81.742401,"Highland Local School District, OH",0
40.92486,-74.00947100000001,"Bergenfield Borough School District, NJ",0
38.96654,-74.920523,"Lower Township School District, NJ",0
39.180448,-94.554626,"NORTHGATE MIDDLE, KANSAS CITY, MO",1
33.542402,-117.778378,"Laguna Beach Unified School District, CA",0
41.829924,-71.501931,"Johnston School District, RI",0
41.599726,-87.882942,"Century Junior High School, Orland Park, IL",1
38.352522,-120.777685,"Amador County Unified School District, CA",0
43.191532,-88.72408900000001,"Watertown School District, WI",0
43.0608,-88.0074,"Longfellow Middle, Wauwatosa, WI",1
38.781029,-90.412544,"WEST MIDDLE, HAZELWOOD, MO",1
33.007131,-80.049183,"Westview Middle, Goose Creek, SC",1
29.42312,-98.51194099999999,"TAFOLLA MIDDLE, SAN ANTONIO, TX",1
34.007966,-118.076036,"North Park Academy of the Arts, Pico Rivera, CA",1
29.416478,-98.54147399999999,"RHODES MIDDLE, SAN ANTONIO, TX",1
34.512356,-97.98299,"DUNCAN MS, Duncan, OK",1
30.090576,-94.172444,"MARSHALL MIDDLE, BEAUMONT, TX",1
38.240971,-84.56197400000001,"Royal Spring Middle School, Georgetown, KY",1
26.186082,-98.266189,"BROWN MIDDLE, MCALLEN, TX",1
41.084621,-73.54821200000001,"Rippowam Middle School, Stamford, CT",1
32.665297,-97.48398400000001,"BENBROOK MIDDLE/HIGH SCHOOL, FORT WORTH, TX",1
42.063561,-88.10016,"Dwight D Eisenhower JHS, Hoffman Estates, IL",1
34.514255,-97.967437,"Duncan Public Schools, OK",0
34.704457,-77.152653,"Swansboro Middle, Swansboro, NC",1
38.66619,-121.532691,"Natomas Middle, Sacramento, CA",1
34.054213,-117.900559,"Hollencrest Middle, West Covina, CA",1
41.75177,-72.75497799999999,"Sedgwick Middle School, West Hartford, CT",1
35.297164,-81.02368800000001,"Mount Holly Middle, Mount Holly, NC",1
42.643146,-73.79548800000001,"STEPHEN AND HARRIET MYERS MIDDLE SCHOOL, ALBANY, NY",1
33.832344,-84.752464,"J. A. Dobbins Middle School, Powder Springs, GA",1
33.22449,-116.9758,"Valley Center Middle, Valley Center, CA",1
42.452985,-87.877866,"Beach Park Middle School, Beach Park, IL",1
38.612003,-90.66298399999999,"ROCKWOOD VALLEY MIDDLE, WILDWOOD, MO",1
44.960867,-92.864211,"OAK-LAND JUNIOR HIGH, LAKE ELMO, MN",1
41.034196,-73.583465,"Eastern Middle School, Riverside, CT",1
38.006665,-121.81106,"Antioch Middle, Antioch, CA",1
29.51222,-95.028553,"BAYSIDE INT, LEAGUE CITY, TX",1
32.039488,-106.40785,"CHAPARRAL MIDDLE, CHAPARRAL, NM",1
41.699326,-72.788175,"Pulaski Middle School, New Britain, CT",1
31.763191,-106.285959,"WILLIAM D SLIDER MIDDLE, EL PASO, TX",1
40.532465,-74.339387,"Herbert Hoover Middle School, EDISON, NJ",1
27.906171,-82.520696,"MADISON MIDDLE SCHOOL, TAMPA, FL",1
38.680509,-84.588177,"Grant County Middle School, Dry Ridge, KY",1
38.66476,-84.58026099999999,"Grant County School District, KY",0
40.965193,-81.363046,"Lake Local School District, OH",0
42.85491,-85.61135,"Pinewood Middle School, GRAND RAPIDS, MI",1
33.951795,-118.287262,"Bret Harte Preparatory Middle, Los Angeles, CA",1
40.961085,-81.358026,"Lake Middle School, Hartville, OH",1
31.524585,-97.19502199999999,"TENNYSON MIDDLE, WACO, TX",1
42.428765,-87.85041200000001,"Beach Park Community Consolidated School District, IL",0
33.018942,-80.09025800000001,"College Park Middle, Ladson, SC",1
41.934515,-74.032039,"J WATSON BAILEY MIDDLE SCHOOL, KINGSTON, NY",1
38.6632,-78.475521,"Page County Public Schools, VA",0
45.516416,-122.551962,"Floyd Light Middle School, Portland, OR",1
41.45996,-71.520877,"Curtis Corner Middle School, Wakefield, RI",1
33.808931,-118.217667,"Stephens Middle, Long Beach, CA",1
42.174929,-87.94841200000001,"Aptakisic-Tripp Community Consolidated School District, IL",0
40.184532,-83.080298,"Olentangy Liberty Middle School, Powell, OH",1
41.085282,-74.161762,"Ramapo Ridge, MAHWAH, NJ",1
40.601,-79.572451,"Kiski Area School District, PA",0
40.827262,-73.05675700000001,"SAGAMORE MIDDLE SCHOOL, HOLTSVILLE, NY",1
29.84921,-98.16751100000001,"MT VALLEY MIDDLE, CANYON LAKE, TX",1
34.867978,-86.713174,"Sparkman Middle, Toney, AL",1
33.1181,-96.80823100000001,"HUNT MIDDLE, FRISCO, TX",1
36.8266,-108.0066,"Aztec Municipal Schools, NM",0
32.696125,-117.187199,"Coronado Unified School District, CA",0
41.84076,-71.393511,"Nathan Bishop Middle, Providence, RI",1
39.541219,-77.901419,"SPRING MILLS MIDDLE SCHOOL, MARTINSBURG, WV",1
40.602907,-79.604107,"Kiski Area IHS, Vandergrift, PA",1
33.734362,-84.201584,"Mary McLeod Bethune Middle School, Decatur, GA",1
42.866173,-73.808454,"ACADIA MIDDLE SCHOOL, CLIFTON PARK, NY",1
43.45657,-76.507981,"Oswego City School District, NY",0
33.786146,-117.921476,"Izaak Walton Intermediate, Garden Grove, CA",1
42.579663,-83.013875,"Davis Junior High School, STERLING HEIGHTS, MI",1
43.595176,-70.337694,"Scarborough Middle School, Scarborough, ME",1
41.626819,-93.615703,"Harding Middle School, Des Moines, IA",1
30.34127,-90.00641400000001,"L.P. Monteleone Junior High School, Mandeville, LA",1
33.2418,-111.633921,"American Leadership Academy - Queen Creek, Queen Creek, AZ",1
40.805339,-96.711682,"PARK MIDDLE SCHOOL, LINCOLN, NE",1
38.07657,-122.570831,"San Jose Intermediate, Novato, CA",1
42.551064,-71.18790900000001,"Wilmington Middle School, Wilmington, MA",1
38.944285,-119.751141,"Carson Valley Middle School, Gardnerville, NV",1
42.555818,-71.166062,"Wilmington School District, MA",0
34.95531,-89.82483000000001,"OLIVE BRANCH MIDDLE, OLIVE BRANCH, MS",1
36.68504,-79.781041,"LAUREL PARK MIDDLE, Martinsville, VA",1
27.763129,-82.65651,"JOHN HOPKINS MIDDLE SCHOOL, ST PETERSBURG, FL",1
48.226253,-101.30248,"JIM HILL MIDDLE SCHOOL, Minot, ND",1
30.39868,-97.643312,"DESSAU MIDDLE, AUSTIN, TX",1
34.232586,-119.15377,"Rio del Valle Middle, Oxnard, CA",1
39.896568,-75.274359,"Southeast Delco School District, PA",0
43.430637,-76.504098,"OSWEGO MIDDLE SCHOOL, OSWEGO, NY",1
33.6576,-112.196196,"Highland Lakes School, Glendale, AZ",1
32.691978,-117.179504,"Coronado Middle, Coronado, CA",1
33.924212,-118.41129,"El Segundo Unified School District, CA",0
44.954409,-93.413825,"HOPKINS NORTH JUNIOR HIGH, MINNETONKA, MN",1
39.0323,-83.9427,"Western Brown Local School District, OH",0
25.87792,-80.26803,"HIALEAH MIDDLE SCHOOL, HIALEAH, FL",1
33.920227,-118.404533,"El Segundo Middle, El Segundo, CA",1
42.174929,-87.94841200000001,"Aptakisic Junior High School, Buffalo Grove, IL",1
42.946455,-74.196294,"WILBUR H LYNCH LITERACY ACADEMY, AMSTERDAM, NY",1
40.579083,-74.36980699999999,"John Adams Middle School, EDISON, NJ",1
41.08584,-74.162421,"Mahwah Township School District, NJ",0
42.964211,-74.17653300000001,"Amsterdam City School District, NY",0
26.588169,-82.02309200000001,"OASIS CHARTER MIDDLE SCHOOL, CAPE CORAL, FL",1
35.11348,-85.09197,"Hunter Middle School, Ooltewah, TN",1
43.58956,-70.338731,"Scarborough, ME",0
35.987458,-95.785411,"CHILDERS MS, Broken Arrow, OK",1
30.662711,-97.900475,"LIBERTY HILL J H, LIBERTY HILL, TX",1
40.117578,-75.519954,"Phoenixville Area MS, Phoenixville, PA",1
37.699197,-122.060784,"Creekside Middle, Castro Valley, CA",1
33.588697,-111.806108,"Mountainside Middle School, Scottsdale, AZ",1
28.368753,-82.643102,"HUDSON MIDDLE SCHOOL, HUDSON, FL",1
40.69674,-73.718369,"ELMONT MEMORIAL HIGH SCHOOL, ELMONT, NY",1
40.9035,-98.34466999999999,"BARR MIDDLE SCHOOL, GRAND ISLAND, NE",1
46.43609,-120.410528,"Wapato Middle School, Wapato, WA",1
31.813848,-81.59896500000001,"Lewis Frasier Middle School, Hinesville, GA",1
47.131904,-122.296737,"Ballou Jr High, Puyallup, WA",1
27.458893,-80.34338099999999,"LINCOLN PARK ACADEMY, FORT PIERCE, FL",1
40.860566,-74.636912,"Eisenhower Middle School, SUCCASUNNA, NJ",1
43.219106,-85.550234,"Cedar Springs Public Schools, MI",0
43.528527,-114.317064,"WOOD RIVER MIDDLE SCHOOL, HAILEY, ID",1
39.08606,-84.264753,"Glen Este Middle School, Cincinnati, OH",1
39.8004,-75.691619,"duPont (H.B.) Middle School, Hockessin, DE",1
39.513869,-77.650863,"Boonsboro Middle, Boonsboro, MD",1
41.735678,-70.45878500000001,"Sandwich STEM Academy, Sandwich, MA",1
46.446098,-120.421487,"Wapato School District, WA",0
40.236979,-82.85549500000001,"Big Walnut Local School District, OH",0
40.236979,-82.85549500000001,"Big Walnut Middle School, Sunbury, OH",1
28.243185,-82.708617,"GULF MIDDLE SCHOOL, NEW PORT RICHEY, FL",1
42.408272,-83.464572,"Meads Mill Middle School, NORTHVILLE, MI",1
29.661137,-95.01862300000001,"LA PORTE J H, LA PORTE, TX",1
27.268456,-80.300805,"SOUTHPORT MIDDLE SCHOOL, PORT ST LUCIE, FL",1
41.75209,-70.496151,"Sandwich School District, MA",0
42.568216,-83.121436,"Baker Middle School, TROY, MI",1
39.773354,-89.671575,"Benjamin Franklin Middle School, Springfield, IL",1
30.66634,-97.921132,"Liberty Hill Independent School District, TX",0
39.372947,-76.965659,"Sykesville Middle, Sykesville, MD",1
35.186275,-101.859949,"AUSTIN MIDDLE, AMARILLO, TX",1
32.944048,-111.744491,"Villago Middle School, Casa Grande, AZ",1
43.036447,-85.749349,"Kenowa Hills Middle School, GRAND RAPIDS, MI",1
35.22479,-88.24901,"Hardin County School District, TN",0
39.94732,-83.14094,"Norton Middle School, Columbus, OH",1
35.87625,-97.415741,"Guthrie Public Schools, OK",0
42.220007,-70.988406,"East Middle School, Braintree, MA",1
40.8737,-74.6365,"Roxbury Township School District, NJ",0
35.877808,-97.41705399999999,"GUTHRIE JHS, Guthrie, OK",1
42.116595,-80.05646400000001,"Woodrow Wilson MS, Erie, PA",1
33.212076,-87.28206900000001,"Brookwood Middle Sch, Vance, AL",1
30.008925,-90.17357800000001,"J.D. Meisler Middle School, Metairie, LA",1
32.921219,-96.622552,"SELLERS MIDDLE, GARLAND, TX",1
32.942135,-103.362787,"TAYLOR MIDDLE, LOVINGTON, NM",1
38.648538,-75.612154,"Seaford Middle School, Seaford, DE",1
33.077637,-96.722898,"HENDRICK MIDDLE, PLANO, TX",1
32.880429,-97.223855,"NORTH RIDGE MIDDLE, NORTH RICHLAND HILLS, TX",1
42.81657,-83.631061,"Holly Middle School, Holly, MI",1
39.947996,-76.693423,"York Suburban School District, PA",0
39.725211,-90.247193,"Jonathan Turner Jr High School, Jacksonville, IL",1
38.936115,-119.975116,"South Tahoe Middle, South Lake Tahoe, CA",1
39.712658,-84.08953,"Herman K Ankeney Middle School, Beavercreek, OH",1
34.241769,-119.1687,"Rio Vista Middle, Oxnard, CA",1
39.79364,-84.12806000000001,"Mad River Middle School, Dayton, OH",1
44.781188,-91.47133700000001,"South Middle, Eau Claire, WI",1
39.966988,-76.671818,"York Suburban MS, York, PA",1
38.645845,-75.61220900000001,"Seaford School District, DE",0
42.780981,-88.951346,"Milton Middle, Milton, WI",1
34.985626,-80.944873,"Banks Trail Middle, Fort Mill, SC",1
38.9344,-119.975757,"Lake Tahoe Unified School District, CA",0
32.610864,-93.87289800000001,"Donnie Bickham Middle School, Shreveport, LA",1
32.825208,-83.742514,"Weaver Middle School, Macon, GA",1
35.997747,-96.107224,"Sapulpa Public Schools, OK",0
42.77412,-88.94331099999999,"Milton School District, WI",0
40.515073,-75.543316,"Eyer MS, Macungie, PA",1
32.9491,-103.3495,"Lovington Public Schools, NM",0
26.270837,-80.248668,"CITY OF CORAL SPRINGS CHARTER, CORAL SPRINGS, FL",1
44.900391,-123.023459,"Leslie Middle School, Salem, OR",1
38.89634,-94.86806,"Mission Trail Middle School, Olathe, KS",1
34.754764,-92.315806,"PULASKI HEIGHTS MIDDLE SCHOOL, LITTLE ROCK, AR",1
39.320962,-76.936897,"Mount View Middle, Marriottsville, MD",1
29.859847,-90.10569,"Harry S. Truman Middle School, Marrero, LA",1
35.3891,-83.2058,"Jackson County Schools, NC",0
45.583599,-93.57503199999999,"PRINCETON MIDDLE, PRINCETON, MN",1
39.77697,-84.123221,"Mad River Local School District, OH",0
25.879029,-97.438878,"BESTEIRO MIDDLE, BROWNSVILLE, TX",1
35.997276,-96.09754,"SAPULPA JHS, Sapulpa, OK",1
34.113007,-117.459863,"Almeria Middle, Fontana, CA",1
40.604158,-111.965779,"JOEL P JENSEN MIDDLE, WEST JORDAN, UT",1
34.116746,-87.994381,"Marion County School District, AL",0
38.807759,-97.609326,"Salina South Middle, Salina, KS",1
41.233578,-85.84352,"Lakeview Middle School, Warsaw, IN",1
45.569771,-93.58345199999999,"Princeton Public School District, MN",0
39.828591,-104.935025,"ADAMS CITY MIDDLE SCHOOL, COMMERCE CITY, CO",1
36.87053,-83.89096000000001,"Knox County Middle School, Barbourville, KY",1
38.02667,-78.497801,"BUFORD MIDDLE, Charlottesville, VA",1
32.47306,-84.99998100000001,"Russell County School District, AL",0
32.331138,-85.155867,"Russell Co Middle Sch, Seale, AL",1
41.816943,-87.786587,"Lyons School District, IL",0
40.72878,-73.222774,"ISLIP MIDDLE SCHOOL, ISLIP, NY",1
34.008443,-78.04816200000001,"South Brunswick Middle, Southport, NC",1
29.961706,-90.166563,"Riverdale Middle School, Jefferson, LA",1
36.03935,-83.936342,"Gresham Middle School, Knoxville, TN",1
38.003535,-122.605953,"White Hill Middle, Fairfax, CA",1
33.152173,-96.705035,"SCOGGINS MIDDLE, MCKINNEY, TX",1
33.721214,-116.249265,"Indio Middle, Indio, CA",1
40.346282,-79.833259,"Founders Hall Middle Sch, Mc Keesport, PA",1
34.272282,-119.245569,"Anacapa Middle, Ventura, CA",1
41.818008,-87.822413,"Washington Middle School, Lyons, IL",1
38.371492,-98.784245,"Great Bend Middle School, Great Bend, KS",1
47.767734,-122.116759,"Leota Jr High, Woodinville, WA",1
41.057671,-74.61083100000001,"SPARTA MIDDLE SCHOOL, SPARTA, NJ",1
41.30125,-96.06809,"MORTON MAGNET MIDDLE SCHOOL, OMAHA, NE",1
42.296348,-83.76719900000001,"Forsythe Middle School, ANN ARBOR, MI",1
33.763804,-118.017479,"Johnson Middle, Westminster, CA",1
39.758688,-121.837529,"Bidwell Junior High, Chico, CA",1
31.26531,-81.56254,"Jane Macon Middle, Brunswick, GA",1
36.402191,-79.979298,"Western Rockingham Middle, Madison, NC",1
48.2701,-116.56927,"SANDPOINT MIDDLE SCHOOL, SANDPOINT, ID",1
34.136245,-118.028965,"First Avenue Middle, Arcadia, CA",1
39.19806,-84.58786000000001,"White Oak Middle School, Cincinnati, OH",1
39.212287,-76.72912,"Elkridge Landing Middle, Elkridge, MD",1
26.178537,-97.74121700000001,"MOISES VELA MIDDLE, HARLINGEN, TX",1
40.727933,-73.22079700000001,"Islip Union Free School District, NY",0
40.65608,-111.885784,"HILLCREST JR HIGH, MURRAY, UT",1
37.981732,-122.562056,"Ross Valley Elementary School District, CA",0
36.319987,-80.37498100000001,"Chestnut Grove Middle, King, NC",1
37.376531,-76.800742,"TOANO MIDDLE, Toano, VA",1
45.212155,-123.209708,"Duniway Middle School, McMinnville, OR",1
38.3529,-98.8113,"Great Bend Unified School District, KS",0
38.055288,-78.48484500000001,"Charlottesville City Public Schools, VA",0
33.885116,-117.759927,"Travis Ranch, Yorba Linda, CA",1
36.108891,-79.799893,"Mendenhall Middle, Greensboro, NC",1
33.81165,-80.407431,"Furman Middle, Sumter, SC",1
32.215263,-110.838055,"Booth-Fickett Math/Science Magnet School, Tucson, AZ",1
39.038103,-77.122224,"Tilden Middle School, Rockville, MD",1
37.691073,-97.279843,"Robinson Middle School, Wichita, KS",1
34.724527,-82.545057,"Wren Middle, Piedmont, SC",1
38.45335,-77.43924199999999,"H.H. POOLE MIDDLE, Stafford, VA",1
41.81734,-88.150541,"Hubble Middle School, Warrenville, IL",1
43.255995,-77.663994,"ARCADIA MIDDLE SCHOOL, ROCHESTER, NY",1
34.987694,-85.245699,"East Ridge Middle School, Chattanooga, TN",1
32.764692,-97.738902,"TISON MIDDLE, WEATHERFORD, TX",1
41.492733,-90.55295200000001,"Washington Jr High School, Rock Island, IL",1
42.059563,-87.947372,"Lincoln Middle School, Mt Prospect, IL",1
37.014711,-79.895873,"GEREAU CTR FOR APL TECH&CAREER EXPL, Rocky Mount, VA",1
42.07454,-88.01384299999999,"Carl Sandburg Jr High School, Rolling Meadows, IL",1
42.40854,-82.90813799999999,"Brownell Middle School, GROSSE POINTE FARMS, MI",1
41.454309,-82.70951100000001,"Sandusky Middle School, Sandusky, OH",1
32.307199,-95.190192,"CHAPEL HILL MIDDLE, TYLER, TX",1
33.805238,-84.17332,"The Champion Middle Theme School, Stone Mountain, GA",1
38.611756,-121.277371,"W. E. Mitchell Middle, Rancho Cordova, CA",1
42.2098,-71.6926,"Grafton School District, MA",0
41.412,-81.92529999999999,"North Olmsted City School District, OH",0
33.524415,-112.326962,"L. Thomas Heck Middle School, Litchfield Park, AZ",1
38.20288,-86.121601,"South Harrison Community Schools, IN",0
39.734021,-105.195082,"BELL MIDDLE SCHOOL, GOLDEN, CO",1
37.21407,-80.461561,"BLACKSBURG MIDDLE, Blacksburg, VA",1
32.597674,-83.653431,"Warner Robins Middle School, Warner Robins, GA",1
40.3963,-75.4858,"Upper Perkiomen School District, PA",0
41.610483,-70.911039,"Roosevelt Middle School, New Bedford, MA",1
38.385641,-85.441728,"Oldham County Middle School, Buckner, KY",1
44.890288,-93.040508,"South St. Paul Public School District, MN",0
42.212343,-71.693838,"Grafton Middle, Grafton, MA",1
44.89333,-93.042907,"SOUTH ST. PAUL SECONDARY, SOUTH SAINT PAUL, MN",1
42.163408,-71.14425199999999,"Canton School District, MA",0
38.995765,-84.50853600000001,"Woodland Middle School, Taylor Mill, KY",1
42.073526,-87.94545100000001,"Mount Prospect School District, IL",0
38.300758,-85.80784199999999,"Hazelwood Middle School, New Albany, IN",1
40.40855,-75.507004,"Upper Perkiomen MS, East Greenville, PA",1
35.241852,-81.041657,"Belmont Middle, Belmont, NC",1
38.65333,-121.306458,"Will Rogers Middle, Fair Oaks, CA",1
42.185788,-71.132052,"Wm H Galvin Middle, Canton, MA",1
35.15891,-107.845781,"Grants-Cibola County Schools, NM",0
40.527469,-105.104957,"WEBBER MIDDLE SCHOOL, FORT COLLINS, CO",1
33.46678,-117.625268,"Bernice Ayer Middle, San Clemente, CA",1
33.51742,-111.897131,"Mohave Middle School, Scottsdale, AZ",1
26.514033,-80.140467,"ODYSSEY MIDDLE SCHOOL, BOYNTON BEACH, FL",1
41.41706,-81.919101,"North Olmsted Middle School, North Olmsted, OH",1
40.337206,-76.047426,"Wilson West MS, Sinking Spring, PA",1
28.032151,-81.770489,"WESTWOOD MIDDLE SCHOOL, WINTER HAVEN, FL",1
34.631723,-82.476838,"Palmetto Middle, Williamston, SC",1
26.167407,-98.196303,"KENNEDY MIDDLE, PHARR, TX",1
41.4524,-82.7133,"Sandusky City School District, OH",0
39.697897,-75.558808,"McCullough (Calvin R. ) Middle School, New Castle, DE",1
42.992703,-78.80861299999999,"SWEET HOME MIDDLE SCHOOL, AMHERST, NY",1
34.129664,-117.910655,"Slauson Intermediate, Azusa, CA",1
41.41509,-81.54109099999999,"Milkovich Middle School, Maple Heights, OH",1
44.91325,-93.279571,"RAMSEY MIDDLE, MINNEAPOLIS, MN",1
42.28057,-83.179197,"Julian O. Strong Middle School, MELVINDALE, MI",1
40.695582,-79.976169,"Mars Area MS, Mars, PA",1
34.11811,-118.114454,"Huntington Middle, San Marino, CA",1
47.853852,-122.155471,"Gateway Middle School, Everett, WA",1
38.54616,-90.39768100000001,"TRUMAN MIDDLE SCHOOL, ST. LOUIS, MO",1
47.2065,-122.405521,"First Creek Middle School, Tacoma, WA",1
43.105423,-89.504279,"Kromrey Middle, Middleton, WI",1
